Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
15.10.2023,18.02.2024,NL,P0287,Product 287,VO,ORD000095,1228.07,USD,32,R37
16.10.2023,04.03.2024,NL,P0288,Product 288,VO,ORD000096,1988.27,RUB,2,R38
17.10.2023,22.03.2024,DE,P0289,Product 289,VO,ORD000096,875.3,GBP,64,R39
18.10.2023,19.01.2024,SE,P0290,Product 290,VO,ORD000096,184.76,GBP,67,R40
19.10.2023,20.01.2024,ES,P0291,Product 291,VO,ORD000097,936.85,EUR,60,R41
20.10.2023,13.12.2023,SE,P0292,Product 292,VO,ORD000097,705.42,GBP,98,R42
21.10.2023,24.03.2024,DE,P0293,Product 293,VO,ORD000097,1261.41,EUR,5,R43
22.10.2023,02.01.2024,FI,P0294,Product 294,VO,ORD000098,1638.64,RUB,12,R44
23.10.2023,07.03.2024,ES,P0295,Product 295,VO,ORD000098,451.0,RUB,84,R45
24.10.2023,02.02.2024,NL,P0296,Product 296,VO,ORD000098,689.67,RUB,77,R46
25.10.2023,11.03.2024,NL,P0297,Product 297,VO,ORD000099,1529.88,GBP,43,R47
26.10.2023,28.01.2024,FI,P0298,Product 298,VO,ORD000099,213.49,GBP,39,R48
27.10.2023,19.03.2024,FI,P0299,Product 299,VO,ORD000099,1976.59,RUB,77,R49
28.10.2023,03.04.2024,PL,P0300,Product 300,VO,ORD000100,547.94,USD,23,R00
29.10.2023,09.12.2023,IT,P0301,Product 301,VO,ORD000100,1171.07,EUR,40,R01
30.10.2023,20.02.2024,SE,P0302,Product 302,VO,ORD000100,171.28,USD,91,R02
31.10.2023,29.02.2024,SE,P0303,Product 303,VO,ORD000101,1237.86,RUB,18,R03
01.11.2023,28.02.2024,RU,P0304,Product 304,VO,ORD000101,387.73,RUB,68,R04
02.11.2023,29.02.2024,IT,P0305,Product 305,VO,ORD000101,106.05,EUR,70,R05
03.11.2023,11.04.2024,FI,P0306,Product 306,VO,ORD000102,738.37,EUR,23,R06
04.11.2023,03.02.2024,FI,P0307,Product 307,VO,ORD000102,1351.52,EUR,67,R07
05.11.2023,20.02.2024,SE,P0308,Product 308,VO,ORD000102,476.11,GBP,65,R08
06.11.2023,10.12.2023,ES,P0309,Product 309,VO,ORD000103,333.18,EUR,11,R09
07.11.2023,06.02.2024,RU,P0310,Product 310,VO,ORD000103,1441.78,EUR,82,R10
08.11.2023,14.12.2023,RU,P0311,Product 311,VO,ORD000103,347.71,GBP,46,R11
09.11.2023,27.03.2024,PL,P0312,Product 312,VO,ORD000104,1704.69,RUB,51,R12
10.11.2023,20.02.2024,US,P0313,Product 313,VO,ORD000104,1142.6,GBP,91,R13
11.11.2023,14.01.2024,RU,P0314,Product 314,VO,ORD000104,136.91,USD,49,R14
12.11.2023,02.03.2024,RU,P0315,Product 315,VO,ORD000105,221.02,USD,19,R15
13.11.2023,20.03.2024,DE,P0316,Product 316,VO,ORD000105,1492.52,EUR,83,R16
14.11.2023,19.04.2024,IT,P0317,Product 317,VO,ORD000105,1226.62,GBP,45,R17
15.11.2023,22.12.2023,DE,P0318,Product 318,VO,ORD000106,609.67,USD,55,R18
16.11.2023,16.02.2024,FR,P0319,Product 319,VO,ORD000106,1320.05,EUR,82,R19
17.11.2023,23.03.2024,ES,P0320,Product 320,VO,ORD000106,344.8,GBP,3,R20
18.11.2023,19.02.2024,SE,P0321,Product 321,VO,ORD000107,560.45,USD,36,R21
19.11.2023,01.04.2024,RU,P0322,Product 322,VO,ORD000107,1712.8,EUR,69,R22
20.11.2023,02.02.2024,FI,P0323,Product 323,VO,ORD000107,538.5,EUR,35,R23
21.11.2023,27.12.2023,SE,P0324,Product 324,VO,ORD000108,1896.07,RUB,62,R24
22.11.2023,06.01.2024,IT,P0325,Product 325,VO,ORD000108,1942.75,RUB,38,R25
23.11.2023,18.02.2024,PL,P0326,Product 326,VO,ORD000108,1125.52,USD,48,R26
24.11.2023,06.03.2024,ES,P0327,Product 327,VO,ORD000109,1581.61,EUR,40,R27
25.11.2023,12.02.2024,RU,P0328,Product 328,VO,ORD000109,1891.8,EUR,50,R28
26.11.2023,21.01.2024,RU,P0329,Product 329,VO,ORD000109,1776.49,RUB,7,R29
27.11.2023,09.03.2024,DE,P0330,Product 330,VO,ORD000110,1680.03,EUR,58,R30
28.11.2023,22.02.2024,NL,P0331,Product 331,VO,ORD000110,673.09,USD,73,R31
29.11.2023,12.04.2024,RU,P0332,Product 332,VO,ORD000110,600.74,EUR,10,R32
30.11.2023,03.03.2024,FR,P0333,Product 333,VO,ORD000111,191.57,RUB,1,R33
01.12.2023,04.03.2024,US,P0334,Product 334,VO,ORD000111,710.23,EUR,16,R34
02.12.2023,01.01.2024,ES,P0335,Product 335,VO,ORD000111,632.78,GBP,58,R35
03.12.2023,12.04.2024,FR,P0336,Product 336,VO,ORD000112,1626.78,USD,39,R36
04.12.2023,15.03.2024,FI,P0337,Product 337,VO,ORD000112,844.02,USD,90,R37
05.12.2023,23.01.2024,FI,P0338,Product 338,VO,ORD000112,466.27,USD,77,R38
06.12.2023,09.02.2024,RU,P0339,Product 339,VO,ORD000113,1045.89,USD,46,R39
07.12.2023,09.02.2024,FR,P0340,Product 340,VO,ORD000113,598.59,USD,53,R40
08.12.2023,12.04.2024,ES,P0341,Product 341,VO,ORD000113,274.74,USD,4,R41
09.12.2023,19.05.2024,SE,P0342,Product 342,VO,ORD000114,572.66,USD,30,R42
10.12.2023,19.05.2024,DE,P0343,Product 343,VO,ORD000114,1145.78,EUR,10,R43
11.12.2023,05.02.2024,RU,P0344,Product 344,VO,ORD000114,1010.56,EUR,2,R44
12.12.2023,04.02.2024,DE,P0345,Product 345,VO,ORD000115,946.43,EUR,70,R45
13.12.2023,29.04.2024,RU,P0346,Product 346,VO,ORD000115,1295.73,USD,67,R46
14.12.2023,06.03.2024,IT,P0347,Product 347,VO,ORD000115,1640.38,RUB,80,R47
15.12.2023,30.05.2024,FR,P0348,Product 348,VO,ORD000116,109.43,EUR,50,R48
16.12.2023,26.02.2024,NL,P0349,Product 349,VO,ORD000116,1539.45,GBP,22,R49
17.12.2023,26.01.2024,SE,P0350,Product 350,VO,ORD000116,1655.13,EUR,70,R00
18.12.2023,28.03.2024,NL,P0351,Product 351,VO,ORD000117,1807.33,EUR,11,R01
19.12.2023,01.03.2024,IT,P0352,Product 352,VO,ORD000117,1704.73,GBP,31,R02
20.12.2023,30.04.2024,FR,P0353,Product 353,VO,ORD000117,352.59,EUR,40,R03
21.12.2023,23.02.2024,US,P0354,Product 354,VO,ORD000118,280.06,EUR,84,R04
22.12.2023,06.02.2024,SE,P0355,Product 355,VO,ORD000118,422.13,GBP,49,R05
23.12.2023,19.05.2024,IT,P0356,Product 356,VO,ORD000118,1844.6,RUB,12,R06
24.12.2023,21.04.2024,NL,P0357,Product 357,VO,ORD000119,1264.91,EUR,68,R07
25.12.2023,06.06.2024,DE,P0358,Product 358,VO,ORD000119,1210.21,RUB,67,R08
26.12.2023,29.03.2024,FI,P0359,Product 359,VO,ORD000119,1127.64,EUR,3,R09
27.12.2023,27.03.2024,PL,P0360,Product 360,VO,ORD000120,1520.44,USD,92,R10
28.12.2023,25.03.2024,RU,P0361,Product 361,VO,ORD000120,1406.58,GBP,36,R11
29.12.2023,26.02.2024,PL,P0362,Product 362,VO,ORD000120,1666.78,EUR,84,R12
30.12.2023,04.03.2024,DE,P0363,Product 363,VO,ORD000121,1244.09,RUB,12,R13
31.12.2023,31.05.2024,RU,P0364,Product 364,VO,ORD000121,481.37,USD,41,R14
01.01.2024,28.03.2024,DE,P0365,Product 365,VO,ORD000121,1521.33,EUR,68,R15
02.01.2024,27.03.2024,US,P0366,Product 366,VO,ORD000122,120.73,RUB,19,R16
03.01.2024,16.04.2024,FI,P0367,Product 367,VO,ORD000122,1942.27,GBP,1,R17
04.01.2024,26.05.2024,PL,P0368,Product 368,VO,ORD000122,1071.66,USD,17,R18
05.01.2024,22.02.2024,FI,P0369,Product 369,VO,ORD000123,465.15,RUB,59,R19
06.01.2024,27.02.2024,PL,P0370,Product 370,VO,ORD000123,903.42,RUB,76,R20
07.01.2024,22.02.2024,FI,P0371,Product 371,VO,ORD000123,1586.57,GBP,13,R21
08.01.2024,16.02.2024,FR,P0372,Product 372,VO,ORD000124,1209.36,EUR,80,R22
09.01.2024,08.02.2024,SE,P0373,Product 373,VO,ORD000124,1647.1,GBP,37,R23
10.01.2024,12.04.2024,SE,P0374,Product 374,VO,ORD000124,1438.98,USD,34,R24
11.01.2024,10.03.2024,IT,P0375,Product 375,VO,ORD000125,1170.33,RUB,23,R25
12.01.2024,23.02.2024,FR,P0376,Product 376,VO,ORD000125,1737.16,GBP,16,R26
13.01.2024,26.04.2024,US,P0377,Product 377,VO,ORD000125,746.66,EUR,60,R27
14.01.2024,15.05.2024,PL,P0378,Product 378,VO,ORD000126,424.21,RUB,25,R28
15.01.2024,26.05.2024,PL,P0379,Product 379,VO,ORD000126,319.7,USD,69,R29
16.01.2024,21.02.2024,DE,P0380,Product 380,VO,ORD000126,451.91,USD,23,R30
17.01.2024,01.03.2024,IT,P0381,Product 381,VO,ORD000127,1070.34,RUB,72,R31
18.01.2024,06.06.2024,RU,P0382,Product 382,VO,ORD000127,208.36,GBP,79,R32
19.01.2024,24.03.2024,ES,P0383,Product 383,VO,ORD000127,576.34,EUR,61,R33
20.01.2024,08.04.2024,FI,P0384,Product 384,VO,ORD000128,1863.15,RUB,72,R34
21.01.2024,24.03.2024,NL,P0385,Product 385,VO,ORD000128,245.72,USD,60,R35
22.01.2024,25.06.2024,US,P0386,Product 386,VO,ORD000128,310.55,USD,63,R36
23.01.2024,24.03.2024,RU,P0387,Product 387,VO,ORD000129,201.99,GBP,14,R37
24.01.2024,14.05.2024,FI,P0388,Product 388,VO,ORD000129,1898.13,USD,44,R38
25.01.2024,20.03.2024,IT,P0389,Product 389,VO,ORD000129,1995.42,EUR,43,R39
26.01.2024,20.03.2024,IT,P0390,Product 390,VO,ORD000130,1233.92,GBP,44,R40
27.01.2024,25.04.2024,ES,P0391,Product 391,VO,ORD000130,225.01,EUR,28,R41
28.01.2024,13.03.2024,SE,P0392,Product 392,VO,ORD000130,1337.89,RUB,17,R42
29.01.2024,05.03.2024,PL,P0393,Product 393,VO,ORD000131,1473.37,EUR,35,R43
30.01.2024,07.03.2024,RU,P0394,Product 394,VO,ORD000131,1540.53,RUB,83,R44
31.01.2024,20.03.2024,DE,P0395,Product 395,VO,ORD000131,826.88,GBP,31,R45
01.02.2024,14.03.2024,RU,P0396,Product 396,VO,ORD000132,683.59,RUB,30,R46
02.02.2024,07.04.2024,DE,P0397,Product 397,VO,ORD000132,1007.16,GBP,63,R47
03.02.2024,20.06.2024,IT,P0398,Product 398,VO,ORD000132,194.5,GBP,98,R48
04.02.2024,07.07.2024,PL,P0399,Product 399,VO,ORD000133,1741.31,USD,72,R49
05.02.2024,24.03.2024,RU,P0400,Product 400,VO,ORD000133,183.65,USD,32,R00
06.02.2024,10.06.2024,PL,P0401,Product 401,VO,ORD000133,1537.22,GBP,38,R01
07.02.2024,27.07.2024,FR,P0402,Product 402,VO,ORD000134,256.93,EUR,6,R02
08.02.2024,10.04.2024,IT,P0403,Product 403,VO,ORD000134,1000.35,RUB,96,R03
09.02.2024,30.03.2024,NL,P0404,Product 404,VO,ORD000134,1158.41,USD,39,R04
10.02.2024,11.04.2024,US,P0405,Product 405,VO,ORD000135,890.75,EUR,72,R05
11.02.2024,05.07.2024,IT,P0406,Product 406,VO,ORD000135,1917.93,GBP,27,R06
12.02.2024,15.03.2024,US,P0407,Product 407,VO,ORD000135,1076.7,RUB,53,R07
13.02.2024,10.05.2024,ES,P0408,Product 408,VO,ORD000136,1545.83,GBP,1,R08
14.02.2024,02.08.2024,SE,P0409,Product 409,VO,ORD000136,951.4,EUR,32,R09
15.02.2024,18.07.2024,DE,P0410,Product 410,VO,ORD000136,368.78,GBP,11,R10
16.02.2024,14.07.2024,ES,P0411,Product 411,VO,ORD000137,207.59,EUR,66,R11
17.02.2024,09.05.2024,ES,P0412,Product 412,VO,ORD000137,1664.67,USD,37,R12
18.02.2024,28.05.2024,NL,P0413,Product 413,VO,ORD000137,930.22,GBP,60,R13
19.02.2024,13.08.2024,PL,P0414,Product 414,VO,ORD000138,1476.32,RUB,99,R14
20.02.2024,07.06.2024,SE,P0415,Product 415,VO,ORD000138,1617.75,USD,70,R15
21.02.2024,12.08.2024,IT,P0416,Product 416,VO,ORD000138,936.5,USD,29,R16
22.02.2024,17.04.2024,NL,P0417,Product 417,VO,ORD000139,496.55,EUR,46,R17
23.02.2024,14.08.2024,DE,P0418,Product 418,VO,ORD000139,574.54,GBP,56,R18
24.02.2024,23.06.2024,ES,P0419,Product 419,VO,ORD000139,958.94,EUR,16,R19
25.02.2024,10.08.2024,NL,P0420,Product 420,VO,ORD000140,1454.02,EUR,75,R20
26.02.2024,03.08.2024,PL,P0421,Product 421,VO,ORD000140,1565.77,USD,95,R21
27.02.2024,23.05.2024,PL,P0422,Product 422,VO,ORD000140,177.37,USD,98,R22
28.02.2024,15.04.2024,RU,P0423,Product 423,VO,ORD000141,297.56,RUB,43,R23
29.02.2024,29.07.2024,IT,P0424,Product 424,VO,ORD000141,1654.37,GBP,33,R24
01.03.2024,30.05.2024,FR,P0425,Product 425,VO,ORD000141,221.34,RUB,37,R25
02.03.2024,31.05.2024,FI,P0426,Product 426,VO,ORD000142,532.8,USD,59,R26
03.03.2024,06.08.2024,ES,P0427,Product 427,VO,ORD000142,610.88,RUB,11,R27
04.03.2024,27.04.2024,IT,P0428,Product 428,VO,ORD000142,152.16,EUR,38,R28
05.03.2024,15.08.2024,US,P0429,Product 429,VO,ORD000143,296.24,EUR,84,R29
06.03.2024,03.08.2024,US,P0430,Product 430,VO,ORD000143,678.61,RUB,22,R30
07.03.2024,25.05.2024,FR,P0431,Product 431,VO,ORD000143,731.65,RUB,35,R31
08.03.2024,01.09.2024,SE,P0432,Product 432,VO,ORD000144,1584.94,GBP,58,R32
09.03.2024,04.06.2024,NL,P0433,Product 433,VO,ORD000144,1548.01,EUR,95,R33
10.03.2024,03.06.2024,PL,P0434,Product 434,VO,ORD000144,459.96,USD,19,R34
11.03.2024,03.07.2024,US,P0435,Product 435,VO,ORD000145,695.92,GBP,54,R35
12.03.2024,08.08.2024,RU,P0436,Product 436,VO,ORD000145,572.48,USD,83,R36
13.03.2024,15.05.2024,US,P0437,Product 437,VO,ORD000145,709.79,RUB,44,R37
14.03.2024,01.06.2024,ES,P0438,Product 438,VO,ORD000146,1709.48,GBP,2,R38
15.03.2024,25.05.2024,SE,P0439,Product 439,VO,ORD000146,1443.78,USD,70,R39
16.03.2024,18.08.2024,US,P0440,Product 440,VO,ORD000146,1033.24,USD,30,R40
17.03.2024,24.08.2024,DE,P0441,Product 441,VO,ORD000147,990.53,EUR,85,R41
18.03.2024,09.06.2024,DE,P0442,Product 442,VO,ORD000147,1796.54,RUB,68,R42
19.03.2024,19.08.2024,FR,P0443,Product 443,VO,ORD000147,482.31,RUB,30,R43
20.03.2024,16.05.2024,IT,P0444,Product 444,VO,ORD000148,1046.67,GBP,16,R44
21.03.2024,22.04.2024,US,P0445,Product 445,VO,ORD000148,171.34,GBP,29,R45
22.03.2024,29.07.2024,PL,P0446,Product 446,VO,ORD000148,419.06,RUB,7,R46
23.03.2024,02.05.2024,PL,P0447,Product 447,VO,ORD000149,571.34,RUB,19,R47
24.03.2024,17.08.2024,US,P0448,Product 448,VO,ORD000149,193.95,USD,98,R48
25.03.2024,04.09.2024,US,P0449,Product 449,VO,ORD000149,1521.0,GBP,10,R49
26.03.2024,28.07.2024,PL,P0450,Product 450,VO,ORD000150,438.77,RUB,58,R00
27.03.2024,04.05.2024,SE,P0451,Product 451,VO,ORD000150,1982.49,GBP,13,R01
28.03.2024,09.07.2024,ES,P0452,Product 452,VO,ORD000150,1229.54,EUR,91,R02
29.03.2024,26.07.2024,RU,P0453,Product 453,VO,ORD000151,615.25,GBP,4,R03
30.03.2024,24.05.2024,NL,P0454,Product 454,VO,ORD000151,1089.37,GBP,79,R04
31.03.2024,17.08.2024,DE,P0455,Product 455,VO,ORD000151,1975.87,USD,73,R05
01.04.2024,12.05.2024,SE,P0456,Product 456,VO,ORD000152,1403.54,GBP,60,R06
02.04.2024,15.09.2024,US,P0457,Product 457,VO,ORD000152,164.11,EUR,45,R07
03.04.2024,09.05.2024,ES,P0458,Product 458,VO,ORD000152,694.39,RUB,57,R08
04.04.2024,18.05.2024,ES,P0459,Product 459,VO,ORD000153,1056.85,GBP,35,R09
05.04.2024,22.06.2024,US,P0460,Product 460,VO,ORD000153,1867.5,RUB,17,R10
06.04.2024,28.09.2024,FI,P0461,Product 461,VO,ORD000153,1462.29,GBP,12,R11
07.04.2024,20.05.2024,FR,P0462,Product 462,VO,ORD000154,681.68,GBP,1,R12
08.04.2024,01.10.2024,SE,P0463,Product 463,VO,ORD000154,1314.6,RUB,90,R13
09.04.2024,10.08.2024,RU,P0464,Product 464,VO,ORD000154,1719.27,EUR,36,R14
10.04.2024,04.07.2024,SE,P0465,Product 465,VO,ORD000155,1273.99,RUB,24,R15
11.04.2024,11.07.2024,NL,P0466,Product 466,VO,ORD000155,1852.79,USD,64,R16
12.04.2024,18.05.2024,FI,P0467,Product 467,VO,ORD000155,781.51,EUR,45,R17
13.04.2024,03.06.2024,FI,P0468,Product 468,VO,ORD000156,242.91,EUR,47,R18
14.04.2024,20.07.2024,SE,P0469,Product 469,VO,ORD000156,1225.2,USD,13,R19
15.04.2024,07.06.2024,NL,P0470,Product 470,VO,ORD000156,629.14,USD,55,R20
16.04.2024,14.07.2024,FR,P0471,Product 471,VO,ORD000157,520.51,USD,7,R21
17.04.2024,15.09.2024,RU,P0472,Product 472,VO,ORD000157,1442.47,GBP,51,R22
18.04.2024,31.07.2024,NL,P0473,Product 473,VO,ORD000157,1913.13,USD,89,R23
19.04.2024,19.07.2024,DE,P0474,Product 474,VO,ORD000158,906.63,GBP,77,R24
20.04.2024,13.07.2024,NL,P0475,Product 475,VO,ORD000158,639.66,RUB,58,R25
21.04.2024,06.08.2024,PL,P0476,Product 476,VO,ORD000158,1227.15,GBP,63,R26
22.04.2024,10.10.2024,PL,P0477,Product 477,VO,ORD000159,924.33,USD,97,R27
23.04.2024,04.06.2024,IT,P0478,Product 478,VO,ORD000159,663.08,USD,82,R28
24.04.2024,29.06.2024,RU,P0479,Product 479,VO,ORD000159,494.78,RUB,10,R29
25.04.2024,30.06.2024,IT,P0480,Product 480,VO,ORD000160,533.08,RUB,37,R30
26.04.2024,13.10.2024,SE,P0481,Product 481,VO,ORD000160,896.08,EUR,41,R31
27.04.2024,29.09.2024,ES,P0482,Product 482,VO,ORD000160,1570.9,GBP,99,R32
28.04.2024,10.10.2024,RU,P0483,Product 483,VO,ORD000161,825.7,RUB,7,R33
29.04.2024,11.07.2024,US,P0484,Product 484,VO,ORD000161,603.58,RUB,62,R34
30.04.2024,07.08.2024,FR,P0485,Product 485,VO,ORD000161,683.78,USD,5,R35
01.05.2024,13.07.2024,US,P0486,Product 486,VO,ORD000162,1632.28,RUB,70,R36
02.05.2024,04.06.2024,NL,P0487,Product 487,VO,ORD000162,471.97,RUB,55,R37
03.05.2024,09.09.2024,RU,P0488,Product 488,VO,ORD000162,834.39,RUB,23,R38
04.05.2024,20.08.2024,ES,P0489,Product 489,VO,ORD000163,806.21,EUR,57,R39
05.05.2024,28.10.2024,SE,P0490,Product 490,VO,ORD000163,283.46,EUR,41,R40
06.05.2024,30.07.2024,FI,P0491,Product 491,VO,ORD000163,1006.5,USD,85,R41
07.05.2024,21.07.2024,SE,P0492,Product 492,VO,ORD000164,1483.67,RUB,68,R42
08.05.2024,24.07.2024,SE,P0493,Product 493,VO,ORD000164,1660.95,EUR,98,R43
09.05.2024,12.07.2024,FR,P0494,Product 494,VO,ORD000164,1779.28,EUR,47,R44
10.05.2024,27.09.2024,US,P0495,Product 495,VO,ORD000165,1990.18,EUR,8,R45
11.05.2024,05.11.2024,DE,P0496,Product 496,VO,ORD000165,592.5,EUR,62,R46
12.05.2024,09.07.2024,NL,P0497,Product 497,VO,ORD000165,218.77,GBP,61,R47
13.05.2024,26.06.2024,US,P0498,Product 498,VO,ORD000166,1068.95,GBP,75,R48
14.05.2024,23.06.2024,ES,P0499,Product 499,VO,ORD000166,1265.48,RUB,34,R49
15.05.2024,01.08.2024,IT,P0000,Product 0,VO,ORD000166,1293.65,GBP,61,R00
16.05.2024,17.06.2024,RU,P0001,Product 1,VO,ORD000167,1759.71,USD,52,R01
17.05.2024,21.07.2024,DE,P0002,Product 2,VO,ORD000167,1212.7,EUR,80,R02
18.05.2024,20.09.2024,DE,P0003,Product 3,VO,ORD000167,939.97,USD,29,R03
19.05.2024,30.07.2024,IT,P0004,Product 4,VO,ORD000168,1680.32,EUR,60,R04
20.05.2024,01.11.2024,ES,P0005,Product 5,VO,ORD000168,1052.59,GBP,28,R05
21.05.2024,06.09.2024,SE,P0006,Product 6,VO,ORD000168,1305.14,GBP,88,R06
22.05.2024,12.11.2024,ES,P0007,Product 7,VO,ORD000169,1788.24,GBP,37,R07
23.05.2024,21.09.2024,ES,P0008,Product 8,VO,ORD000169,1763.2,EUR,23,R08
24.05.2024,20.08.2024,IT,P0009,Product 9,VO,ORD000169,1901.62,GBP,8,R09
25.05.2024,18.07.2024,ES,P0010,Product 10,VO,ORD000170,879.42,RUB,93,R10
26.05.2024,10.09.2024,FR,P0011,Product 11,VO,ORD000170,1996.88,USD,65,R11
27.05.2024,07.10.2024,ES,P0012,Product 12,VO,ORD000170,907.45,USD,38,R12
28.05.2024,15.07.2024,PL,P0013,Product 13,VO,ORD000171,1314.6,RUB,88,R13
29.05.2024,21.11.2024,NL,P0014,Product 14,VO,ORD000171,1488.43,GBP,26,R14
30.05.2024,04.07.2024,IT,P0015,Product 15,VO,ORD000171,1443.98,USD,60,R15
31.05.2024,24.11.2024,PL,P0016,Product 16,VO,ORD000172,1772.75,RUB,60,R16
01.06.2024,15.11.2024,SE,P0017,Product 17,VO,ORD000172,1858.11,EUR,38,R17
02.06.2024,16.07.2024,FI,P0018,Product 18,VO,ORD000172,810.58,USD,70,R18
03.06.2024,12.07.2024,PL,P0019,Product 19,VO,ORD000173,1785.15,GBP,24,R19
04.06.2024,04.08.2024,DE,P0020,Product 20,VO,ORD000173,1666.83,RUB,87,R20
05.06.2024,18.09.2024,PL,P0021,Product 21,VO,ORD000173,1670.64,GBP,63,R21
06.06.2024,26.07.2024,IT,P0022,Product 22,VO,ORD000174,1740.33,RUB,17,R22
07.06.2024,11.08.2024,FI,P0023,Product 23,VO,ORD000174,1742.01,RUB,51,R23
08.06.2024,19.08.2024,NL,P0024,Product 24,VO,ORD000174,1119.08,GBP,14,R24
09.06.2024,21.08.2024,PL,P0025,Product 25,VO,ORD000175,589.89,GBP,5,R25
10.06.2024,04.11.2024,ES,P0026,Product 26,VO,ORD000175,1050.63,EUR,46,R26
11.06.2024,17.09.2024,RU,P0027,Product 27,VO,ORD000175,563.8,USD,14,R27
12.06.2024,17.07.2024,RU,P0028,Product 28,VO,ORD000176,1190.69,USD,40,R28
13.06.2024,29.08.2024,FI,P0029,Product 29,VO,ORD000176,677.36,GBP,58,R29
14.06.2024,02.08.2024,FI,P0030,Product 30,VO,ORD000176,1811.2,USD,52,R30
15.06.2024,20.08.2024,PL,P0031,Product 31,VO,ORD000177,310.29,RUB,86,R31
16.06.2024,11.08.2024,ES,P0032,Product 32,VO,ORD000177,1761.3,RUB,58,R32
17.06.2024,27.10.2024,FR,P0033,Product 33,VO,ORD000177,1912.92,GBP,45,R33
18.06.2024,13.10.2024,US,P0034,Product 34,VO,ORD000178,1875.67,USD,28,R34
19.06.2024,05.08.2024,FI,P0035,Product 35,VO,ORD000178,862.71,RUB,17,R35
20.06.2024,05.12.2024,PL,P0036,Product 36,VO,ORD000178,1960.25,GBP,72,R36
21.06.2024,07.09.2024,FR,P0037,Product 37,VO,ORD000179,542.16,GBP,92,R37
22.06.2024,10.12.2024,FI,P0038,Product 38,VO,ORD000179,1221.08,USD,51,R38
23.06.2024,04.11.2024,US,P0039,Product 39,VO,ORD000179,1766.31,EUR,96,R39
24.06.2024,01.08.2024,NL,P0040,Product 40,VO,ORD000180,1770.8,USD,19,R40
25.06.2024,15.09.2024,US,P0041,Product 41,VO,ORD000180,893.5,GBP,57,R41
26.06.2024,28.10.2024,ES,P0042,Product 42,VO,ORD000180,639.28,EUR,41,R42
27.06.2024,28.10.2024,RU,P0043,Product 43,VO,ORD000181,613.34,GBP,29,R43
28.06.2024,11.09.2024,PL,P0044,Product 44,VO,ORD000181,653.66,EUR,29,R44
29.06.2024,25.10.2024,NL,P0045,Product 45,VO,ORD000181,1315.62,RUB,19,R45
30.06.2024,06.09.2024,US,P0046,Product 46,VO,ORD000182,915.5,GBP,69,R46
01.07.2024,22.11.2024,NL,P0047,Product 47,VO,ORD000182,199.44,EUR,60,R47
02.07.2024,19.10.2024,US,P0048,Product 48,VO,ORD000182,1054.33,RUB,20,R48
03.07.2024,23.09.2024,FR,P0049,Product 49,VO,ORD000183,1075.73,RUB,23,R49
04.07.2024,15.12.2024,NL,P0050,Product 50,VO,ORD000183,1828.37,GBP,2,R00
05.07.2024,31.10.2024,DE,P0051,Product 51,VO,ORD000183,463.61,USD,81,R01
06.07.2024,20.12.2024,DE,P0052,Product 52,VO,ORD000184,1747.85,RUB,90,R02
07.07.2024,25.11.2024,ES,P0053,Product 53,VO,ORD000184,1798.42,EUR,93,R03
08.07.2024,09.12.2024,US,P0054,Product 54,VO,ORD000184,1730.69,RUB,76,R04
09.07.2024,12.08.2024,RU,P0055,Product 55,VO,ORD000185,1191.1,GBP,62,R05
10.07.2024,08.10.2024,FR,P0056,Product 56,VO,ORD000185,1191.25,EUR,24,R06
11.07.2024,29.11.2024,ES,P0057,Product 57,VO,ORD000185,712.77,USD,43,R07
12.07.2024,14.10.2024,FI,P0058,Product 58,VO,ORD000186,1966.44,USD,12,R08
13.07.2024,19.11.2024,US,P0059,Product 59,VO,ORD000186,957.66,EUR,55,R09
14.07.2024,21.12.2024,PL,P0060,Product 60,VO,ORD000186,199.66,USD,78,R10
15.07.2024,20.08.2024,ES,P0061,Product 61,VO,ORD000187,1772.53,RUB,65,R11
16.07.2024,15.12.2024,ES,P0062,Product 62,VO,ORD000187,609.07,RUB,24,R12
17.07.2024,06.01.2025,FI,P0063,Product 63,VO,ORD000187,1147.96,RUB,6,R13
18.07.2024,19.09.2024,ES,P0064,Product 64,VO,ORD000188,797.94,RUB,47,R14
19.07.2024,04.12.2024,NL,P0065,Product 65,VO,ORD000188,1763.54,RUB,97,R15
20.07.2024,26.08.2024,ES,P0066,Product 66,VO,ORD000188,1610.72,USD,59,R16
21.07.2024,01.12.2024,DE,P0067,Product 67,VO,ORD000189,508.72,RUB,60,R17
22.07.2024,23.10.2024,FI,P0068,Product 68,VO,ORD000189,1713.53,GBP,58,R18
23.07.2024,22.11.2024,FI,P0069,Product 69,VO,ORD000189,1552.31,RUB,94,R19
24.07.2024,25.11.2024,RU,P0070,Product 70,VO,ORD000190,1147.65,EUR,81,R20
25.07.2024,29.10.2024,PL,P0071,Product 71,VO,ORD000190,214.53,USD,11,R21
26.07.2024,05.09.2024,PL,P0072,Product 72,VO,ORD000190,1915.52,GBP,97,R22
27.07.2024,23.12.2024,IT,P0073,Product 73,VO,ORD000191,1967.47,USD,49,R23
28.07.2024,27.10.2024,RU,P0074,Product 74,VO,ORD000191,1274.54,GBP,50,R24
29.07.2024,13.12.2024,NL,P0075,Product 75,VO,ORD000191,1067.1,USD,91,R25
